Country,Status,Future_smoker_1,Future_smoker_2,Combined_Intention_Scale,PDI,Par_Smo,Par_Smo_B,Fam_Dis,Fri_Smo,Exp_Home,Exp_Nhome,Pro_Logo,Pro_Media,Pro_Event_Scale,Pro_Free,School,Age,Sex,Anti_Media,Anti_Events
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,2,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Ever,4,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,4,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,4,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,4,1,0,1,0,1,0,NA,NA,0,0,5,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,0,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,6,1,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,6,1,NA,1
Latvia,Ever,1,NA,NA,1,2,1,1,0,1,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Ever,2,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,0,0,0,0,0,NA,NA,0,0,5,1,NA,1
Latvia,Never,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,1,1,1,NA,NA,0,1,6,1,NA,1
Latvia,Current,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,2,1,0,1,0,1,1,NA,NA,0,0,5,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,0,0,0,NA,NA,0,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,4,1,0,1,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Ever,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,1,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,0,0,NA,NA,0,1,4,2,NA,0
Latvia,Never,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,0,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,2,1,1,0,1,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Ever,NA,NA,NA,1,1,0,0,0,1,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Ever,2,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,0,4,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,,0,0,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,NA,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,NA,NA,NA,1,1,0,0,0,0,0,0,NA,NA,0,1,5,1,NA,0
Latvia,Ever,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Ever,NA,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,4,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,0,4,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,0,3,1,NA,1
Latvia,Ever,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,6,2,NA,1
Latvia,Ever,3,NA,NA,1,3,1,1,1,1,1,1,NA,NA,0,0,5,2,NA,1
Latvia,Ever,2,NA,NA,1,2,1,1,0,0,0,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,1,NA,NA,1,2,1,1,1,1,0,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,1,NA,NA,0,1,6,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,5,NA,1,0,0,1,0,NA,NA,0,0,6,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,0,0,NA,NA,0,1,6,2,NA,0
Latvia,Never,1,NA,NA,1,3,1,1,1,0,0,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Ever,1,NA,NA,1,4,1,1,1,1,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,1,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Ever,1,NA,NA,1,3,1,1,1,0,0,1,NA,NA,0,1,5,1,NA,1
Latvia,Current,2,NA,NA,1,3,1,0,1,1,1,0,NA,NA,1,0,5,1,NA,1
Latvia,Current,4,NA,NA,1,3,1,0,1,1,1,0,NA,NA,0,1,6,1,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,0,0,0,0,NA,NA,0,1,5,1,NA,0
Latvia,Current,4,NA,NA,1,1,0,0,1,1,1,1,NA,NA,1,0,5,1,NA,0
Latvia,Current,4,NA,NA,1,1,0,0,1,1,1,1,NA,NA,1,0,5,1,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,0,1,0,NA,NA,0,0,4,2,NA,0
Latvia,Current,3,NA,NA,1,3,1,1,1,0,1,1,NA,NA,0,0,4,2,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,4,2,NA,0
Latvia,Current,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,0,4,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,1,1,0,0,NA,NA,0,1,4,1,NA,0
Latvia,Ever,1,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Ever,2,NA,NA,1,3,1,0,1,0,0,0,NA,NA,0,0,4,1,NA,1
Latvia,Ever,1,NA,NA,1,2,1,1,0,1,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,3,NA,NA,1,4,1,0,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,4,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,4,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,0,4,1,NA,1
Latvia,Current,3,NA,NA,1,2,1,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,4,1,1,1,0,0,1,NA,NA,1,1,4,2,NA,1
Latvia,Current,2,NA,NA,1,3,1,1,1,0,0,0,NA,NA,1,1,5,2,NA,0
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,4,1,NA,1
Latvia,Ever,2,NA,NA,1,4,1,0,1,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Ever,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Ever,1,NA,NA,1,3,1,1,1,0,0,0,NA,NA,0,0,3,2,NA,0
Latvia,Ever,2,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,1,0,0,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,4,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,3,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,4,1,1,0,1,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,5,2,NA,0
Latvia,Current,3,NA,NA,1,3,1,0,1,0,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Current,3,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Ever,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,6,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,0,6,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,1,1,5,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,6,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,1,1,1,1,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,2,NA,NA,1,2,1,0,1,0,0,0,NA,NA,0,1,3,1,NA,0
Latvia,Never,1,NA,NA,1,3,1,1,0,0,1,0,NA,NA,0,1,3,1,NA,0
Latvia,Never,2,NA,NA,1,2,1,0,1,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,3,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,1,1,1,NA,NA,0,1,5,1,NA,1
Latvia,Ever,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,1,0,1,0,NA,NA,1,0,6,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,0,5,1,NA,1
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,1,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,2,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,1,4,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,4,1,NA,0
Latvia,Current,3,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,0,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,0,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,0
Latvia,Ever,1,NA,NA,1,4,1,0,1,0,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,2,2,NA,1
Latvia,Ever,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,0,1,0,NA,NA,0,1,4,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,0,4,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,,0,1,0,NA,NA,1,0,4,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,0,5,1,NA,1
Latvia,Never,1,NA,NA,1,2,1,0,0,1,1,0,NA,NA,0,0,5,1,NA,1
Latvia,Never,1,NA,NA,1,4,1,1,1,1,1,0,NA,NA,0,0,5,1,NA,1
Latvia,Current,4,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,1,NA,NA,1,1,3,1,NA,0
Latvia,Never,1,NA,NA,1,3,1,0,1,1,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,0,3,1,NA,1
Latvia,Ever,2,NA,NA,1,4,1,0,1,1,0,0,NA,NA,0,1,4,2,NA,0
Latvia,Never,1,NA,NA,1,5,NA,1,1,0,0,0,NA,NA,0,1,3,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,1,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,0,1,0,NA,NA,0,0,3,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,4,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,4,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,0,1,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,5,NA,1,1,0,0,0,NA,NA,0,1,4,1,NA,0
Latvia,Current,3,NA,NA,1,4,1,1,1,1,1,0,NA,NA,1,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,0,0,1,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,3,1,0,0,1,1,0,NA,NA,0,0,5,1,NA,0
Latvia,Never,1,NA,NA,1,4,1,1,1,0,0,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,2,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,6,2,NA,0
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,5,2,NA,1
Latvia,Ever,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,0,1,0,NA,NA,0,1,6,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,0,0,0,0,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,6,1,NA,0
Latvia,Never,1,NA,NA,1,3,1,0,0,0,1,0,NA,NA,0,1,6,1,NA,0
Latvia,Ever,1,NA,NA,1,2,1,1,0,1,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,3,2,NA,
Latvia,Current,4,NA,NA,1,3,1,1,1,0,1,1,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,0,0,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Ever,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,1,1,3,2,NA,0
Latvia,Ever,1,NA,NA,1,5,NA,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,0,3,2,NA,1
Latvia,Current,3,NA,NA,1,4,1,1,1,1,0,1,NA,NA,0,1,3,1,NA,0
Latvia,Never,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Current,4,NA,NA,1,2,1,0,1,1,1,1,NA,NA,1,1,6,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,1,6,2,NA,0
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Ever,2,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,2,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,4,NA,NA,1,2,1,1,1,1,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,0,0,NA,NA,0,1,4,1,NA,0
Latvia,Ever,1,NA,NA,1,4,1,1,0,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,0,4,1,NA,0
Latvia,Current,4,NA,NA,1,2,1,1,1,1,1,1,NA,NA,0,1,4,1,NA,1
Latvia,Ever,3,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Current,2,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,0,4,1,NA,0
Latvia,Ever,1,NA,NA,1,2,1,0,1,1,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,1,0,0,NA,NA,0,1,5,1,NA,1
Latvia,Current,2,NA,NA,1,4,1,1,1,1,0,,NA,NA,,1,5,1,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,0,0,0,NA,NA,0,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,0,6,1,NA,1
Latvia,Never,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,0,0,0,NA,NA,0,,5,1,NA,1
Latvia,Current,2,NA,NA,1,2,1,,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,1,0,NA,NA,0,0,6,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,0,0,0,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Never,1,NA,NA,1,3,1,0,1,0,1,0,NA,NA,0,1,5,2,NA,0
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,6,2,NA,1
Latvia,Ever,2,NA,NA,1,1,0,0,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,2,NA,NA,1,3,1,1,1,1,1,1,NA,NA,0,1,4,2,NA,1
Latvia,Current,4,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,1,0,1,1,0,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,4,NA,NA,1,1,0,1,,0,1,1,NA,NA,0,1,4,2,NA,1
Latvia,Ever,1,NA,NA,1,2,1,1,1,1,0,0,NA,NA,0,0,4,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,0,4,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,4,2,NA,1
Latvia,Never,1,NA,NA,1,2,1,0,0,1,1,0,NA,NA,0,0,4,2,NA,0
Latvia,Never,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,,0,3,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,1,3,2,NA,1
Latvia,Never,1,NA,NA,1,5,NA,1,0,0,0,1,NA,NA,1,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,,NA,0,1,,0,0,NA,NA,1,1,4,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,1,NA,0
Latvia,Never,1,NA,NA,1,3,1,0,0,0,0,1,NA,NA,0,0,5,1,NA,0
Latvia,Current,2,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,0,7,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,0,5,1,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,0,0,0,0,NA,NA,0,1,5,1,NA,0
Latvia,Current,3,NA,NA,1,3,1,0,1,0,1,0,NA,NA,0,0,6,1,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,0,6,1,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,1,0,0,0,NA,NA,0,1,6,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,0,0,0,0,NA,NA,0,1,6,1,NA,0
Latvia,Never,2,NA,NA,1,1,0,1,1,1,1,0,NA,NA,0,1,6,1,NA,1
Latvia,Ever,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,0,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Never,4,NA,NA,1,2,1,0,1,1,1,1,NA,NA,0,1,3,1,NA,0
Latvia,Ever,1,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Ever,1,NA,NA,1,1,0,0,1,1,1,0,NA,NA,0,0,5,2,NA,0
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,1,0,1,1,NA,NA,0,1,5,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,1,1,1,NA,NA,0,0,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,0,1,0,0,0,NA,NA,0,0,5,2,NA,0
Latvia,Never,1,NA,NA,1,3,1,1,1,1,1,1,NA,NA,0,1,6,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Ever,2,NA,NA,1,2,1,1,1,1,1,1,NA,NA,1,1,4,2,NA,1
Latvia,Current,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Current,2,NA,NA,1,4,1,1,1,1,1,0,NA,NA,0,1,3,2,NA,1
Latvia,Ever,2,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Current,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,3,2,NA,0
Latvia,Current,3,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,0,1,NA,NA,0,1,3,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,1,1,0,NA,NA,1,1,4,2,NA,1
Latvia,Current,4,NA,NA,1,1,0,1,1,0,1,0,NA,NA,,1,1,2,NA,0
Latvia,Ever,1,NA,NA,1,2,1,1,1,1,0,1,NA,NA,0,1,6,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,0,5,2,NA,0
Latvia,Current,3,NA,NA,1,2,1,1,1,1,1,1,NA,NA,0,0,6,2,NA,1
Latvia,Never,1,NA,NA,1,3,1,0,1,0,1,0,NA,NA,0,0,5,2,NA,1
Latvia,Never,1,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,0,6,2,NA,0
Latvia,Current,2,NA,NA,1,4,1,0,1,1,1,0,NA,NA,,,5,2,NA,1
Latvia,Ever,2,NA,NA,1,1,0,1,1,0,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,1,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,2,NA,NA,1,2,1,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,1,NA,NA,1,,NA,1,1,1,1,0,NA,NA,0,1,4,2,NA,1
Latvia,Current,3,NA,NA,1,4,1,0,1,1,1,0,NA,NA,0,1,5,2,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,1,1,0,NA,NA,0,1,3,1,NA,1
Latvia,Current,3,NA,NA,1,3,1,1,1,0,1,0,NA,NA,0,1,4,1,NA,1
Latvia,Never,1,NA,NA,1,3,1,1,0,0,0,0,NA,NA,0,1,4,1,NA,1
